specobjid,SOURCETYPE,RA,Dec,plate,ra,dec,objid,run,rerun,camcol,field,z,mjd,fiberID,run2d,wavelength,red shift,red shift error,flux,g sn,r sn,i sn,central wavelength
501183819643119616,QSO                      ,130.61775,51.479421,445,130.617747367266,51.4794405209319,1237651191357767821,1331,301,4,184,1.891276,51873,576,26,[3.5821 3.5822 3.5823 ... 3.9643 3.9644 3.9645],"[ 8.437516    8.138609   10.274345   ...  1.4938701  -0.15776545
 -0.33073285]",-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501184094521026560,GALAXY                   ,130.7844,51.336607,445,130.784422781809,51.3365758959749,1237651250948800745,1345,301,3,159,0.1147031,51873,577,26,[3.5821 3.5822 3.5823 ... 3.9643 3.9644 3.9645],[ 8.266903  3.027921 10.268159 ... 17.00659  14.555097 15.043348],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501184369398933504,QSO                      ,130.68698,51.412163,445,130.686977265995,51.4121836916143,1237651191357767809,1331,301,4,184,2.161608,51873,578,26,[3.5821 3.5822 3.5823 ... 3.9643 3.9644 3.9645],"[13.366173   15.603047    8.293255   ...  5.0677376   4.2361526
  0.44009435]",-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501184919154747392,GALAXY                   ,130.76627,51.325681,445,130.766302995766,51.3256522081751,1237651250948800732,1345,301,3,159,0.03048087,51873,580,26,[3.5821 3.5822 3.5823 ... 3.9643 3.9644 3.9645],[19.925688 14.511191  9.836704 ... 42.911636 41.690422 41.77755 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501185194032654336,GALAXY                   ,131.14399,51.142225,445,131.143996538476,51.1422194139214,1237651190820896878,1331,301,3,184,0.0974091,51873,581,26,[3.5822 3.5823 3.5824 ... 3.9643 3.9644 3.9645],[ 3.4330812  3.344939   6.74268   ... 16.339802  16.421097  16.625793 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501185468910561280,QSO                      ,130.9891,51.183034,445,130.989123228494,51.1830161427002,1237651190820831397,1331,301,3,183,0.788952,51873,582,26,[3.5822 3.5823 3.5824 ... 3.9643 3.9644 3.9645],[16.137177  15.8154335 22.28434   ...  5.8408036  4.3198514  3.6640024],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501185743788468224,GALAXY                   ,131.14379,51.111899,445,131.143804354648,51.1118869632955,1237651190820831412,1331,301,3,183,0.09788124,51873,583,26,[3.5822 3.5823 3.5824 ... 3.9643 3.9644 3.9645],[ 5.182535   4.9722753  8.875294  ... 23.689163  25.654982  21.20739  ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501186018666375168,GALAXY                   ,130.82806,51.184261,445,130.828069046213,51.1842412975284,1237651250948735196,1345,301,3,158,0.1259438,51873,584,26,[3.5823 3.5824 3.5825 ... 3.9643 3.9644 3.9645],[ 5.2850556  7.442307   3.643988  ... 21.110956  21.273924  14.997313 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501186293544282112,GALAXY                   ,131.06342,51.126308,445,131.063434315636,51.1262885396776,1237651190820831389,1331,301,3,183,0.09787935,51873,585,26,[3.5823 3.5824 3.5825 ... 3.9643 3.9644 3.9645],[-2.5766006 -1.3252236  2.034129  ... 12.077151  11.991072  10.217021 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501186568422189056,GALAXY                   ,131.13443,51.05718,445,131.134436183873,51.0571603589447,1237651190820831432,1331,301,3,183,0.1242834,51873,586,26,[3.5823 3.5824 3.5825 ... 3.9643 3.9644 3.9645],[1.6803507 4.287194  6.0540056 ... 6.2815747 5.268634  4.885532 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501186843300096000,GALAXY                   ,130.95953,51.15297,445,130.959552750793,51.1529381795502,1237651190820831381,1331,301,3,183,0.09702472,51873,587,26,[3.5824 3.5825 3.5826 ... 3.9643 3.9644 3.9645],[ 5.6145296  8.953833   6.034016  ... 25.593328  25.847935  22.247232 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501187118178002944,GALAXY                   ,130.89143,51.134249,445,130.8914451805,51.1342072819217,1237651190820831355,1331,301,3,183,0.1272396,51873,588,26,[3.5824 3.5825 3.5826 ... 3.9643 3.9644 3.9645],[ 7.387983   5.7737412  8.693733  ... 29.848019  29.176794  25.80969  ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501187393055909888,GALAXY                   ,131.19574,50.968994,445,131.195750174236,50.9689587294474,1237651250411864230,1345,301,2,158,0.07240591,51873,589,26,[3.5824 3.5825 3.5826 ... 3.9643 3.9644 3.9645],[ 3.0656555  2.3878903  3.7145042 ... 23.198326  21.133429  17.346119 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501187667933816832,GALAXY                   ,130.882,50.979235,445,130.882040949796,50.9792144197687,1237651190820765830,1331,301,3,182,0.1161119,51873,590,26,[3.5824 3.5825 3.5826 ... 3.9643 3.9644 3.9645],"[ 8.295294    0.17988719  8.00697    ... 20.276823   21.880114
 21.610838  ]",-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501187942811723776,GALAXY                   ,130.87625,50.926272,445,130.876257657105,50.9262738102802,1237651190820765804,1331,301,3,182,0.1132453,51873,591,26,[3.5825 3.5826 3.5827 ... 3.9643 3.9644 3.9645],[ 8.74034    2.5247624  2.6568184 ... 10.043727   7.4200745  6.683878 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501188217689630720,GALAXY                   ,130.9655,50.857008,445,130.965492618573,50.8569730226499,1237651250411798713,1345,301,2,157,0.1166001,51873,592,26,[3.5825 3.5826 3.5827 ... 3.9643 3.9644 3.9645],[ 7.2864914  5.776841   8.134715  ... 20.566338  20.690922  20.028223 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501188767445444608,GALAXY                   ,131.14784,50.719757,445,131.147837014055,50.7197632053239,1237651190283829418,1331,301,2,181,0.1248355,51873,594,26,[3.5825 3.5826 3.5827 ... 3.9643 3.9644 3.9645],[ 7.8347263  5.2442946  3.2841525 ... 19.362988  16.70999   14.324733 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501189042323351552,GALAXY                   ,130.94944,50.812116,445,130.949425888343,50.8120890834806,1237651250411798687,1345,301,2,157,0.09689276,51873,595,26,[3.5826 3.5827 3.5828 ... 3.9643 3.9644 3.9645],[ 6.107554   1.7590301  2.6542714 ... 19.861763  19.222721  11.905414 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501189317201258496,GALAXY                   ,131.03377,50.739725,445,131.033749335583,50.7397086686512,1237651250411733249,1345,301,2,156,0.0172299,51873,596,26,[3.5826 3.5827 3.5828 ... 3.9643 3.9644 3.9645],[ 8.662959   7.3795204  8.411262  ... 18.601458  18.218136  15.651699 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501189592079165440,GALAXY                   ,130.81911,50.799335,445,130.819097667787,50.7993226233419,1237651250411733193,1345,301,2,156,0.09659623,51873,597,26,[3.5826 3.5827 3.5828 ... 3.9643 3.9644 3.9645],[ 0.8921496  5.436658   7.759611  ... 18.353678  17.113167  13.798729 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501189866957072384,GALAXY                   ,130.93456,50.737139,445,130.934496720703,50.7371070336051,1237651250411733197,1345,301,2,156,0.07703788,51873,598,26,[3.5826 3.5827 3.5828 ... 3.9643 3.9644 3.9645],[2.89227   0.5225964 3.640921  ... 8.587145  8.329555  6.230725 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501190141834979328,GALAXY                   ,131.09609,50.655091,445,131.096104110508,50.6551104306284,1237651190283829388,1331,301,2,181,0.07004461,51873,599,26,[3.5827 3.5828 3.5829 ... 3.9643 3.9644 3.9645],[4.4420004 5.3952756 4.7402587 ... 9.044545  7.3106003 7.940387 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501190416712886272,GALAXY                   ,130.9516,50.693077,445,130.951599236321,50.6930697843247,1237651250411733295,1345,301,2,156,0.3534536,51873,600,26,[3.5827 3.5828 3.5829 ... 3.9643 3.9644 3.9645],[-1.6822464  1.8730891 -6.8625383 ...  7.729336   7.0082674  8.129132 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501190691590793216,GALAXY                   ,131.18546,51.383343,445,131.185468448079,51.3833066082001,1237651190820962476,1331,301,3,185,0.0972629,51873,601,26,[3.5827 3.5828 3.5829 ... 3.9643 3.9644 3.9645],[ 8.407566  4.344702  9.209776 ... 23.527956 22.707298 20.29171 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501190966468700160,GALAXY                   ,131.11054,51.389014,445,131.110555074839,51.3889975295383,1237651250948866187,1345,301,3,160,0.09585926,51873,602,26,[3.5827 3.5828 3.5829 ... 3.9645 3.9646 3.9647],[ 7.791405 10.265096  7.108664 ... 27.339363 29.823753 32.30836 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501191241346607104,GALAXY                   ,131.23779,51.326278,445,131.237810616106,51.3262468242102,1237651190820962433,1331,301,3,185,0.08037194,51873,603,26,[3.5828 3.5829 3.583  ... 3.9643 3.9644 3.9645],[ 0.147422  -0.5310646 10.100192  ... 17.425097  10.99103    9.743994 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501191791102420992,GALAXY                   ,131.19925,51.50661,445,131.199264698974,51.5066094954626,1237651250948931698,1345,301,3,161,0.07163872,51873,605,26,[3.5828 3.5829 3.583  ... 3.9643 3.9644 3.9645],"[ 3.1576803  -4.880557   -0.68466324 ... 34.156887   31.43799
 30.178915  ]",-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501192065980327936,GALAXY                   ,131.08771,51.405925,445,131.087728953716,51.4059113377135,1237651250948866195,1345,301,3,160,0.09681616,51873,606,26,[3.5828 3.5829 3.583  ... 3.9645 3.9646 3.9647],"[-0.34871933  5.4246345   3.7491612  ... 15.988745   18.98251
 21.976528  ]",-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501192340858234880,GALAXY                   ,131.1726,51.347455,445,131.172602102447,51.347425391685,1237651190820962427,1331,301,3,185,0.09793977,51873,607,26,[3.5829 3.583  3.5831 ... 3.9645 3.9646 3.9647],[ 2.209149   6.6649427  6.394966  ...  9.925913  12.29018   14.654654 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501192615736141824,GALAXY                   ,131.231,51.468626,445,131.231001486926,51.4686216432848,1237651250948931689,1345,301,3,161,0.09832533,51873,608,26,[3.5829 3.583  3.5831 ... 3.9645 3.9646 3.9647],[ 5.01836    4.3250217  7.092775  ... 14.162789  15.507054  16.851437 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501192890614048768,GALAXY                   ,131.11326,51.490726,445,131.113284304482,51.4907100672493,1237651250948866303,1345,301,3,160,0.09698579,51873,609,26,[3.5829 3.583  3.5831 ... 3.9645 3.9646 3.9647],[ 2.6213992 10.233544  12.258315  ... 34.274216  35.69165   37.109207 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501193165491955712,GALAXY                   ,131.29501,51.398614,445,131.295032245734,51.3985838985947,1237651190820962366,1331,301,3,185,0.09659095,51873,610,26,[3.583  3.5831 3.5832 ... 3.9645 3.9646 3.9647],[ 5.3561807  3.9859514  6.334492  ... 14.835414  18.16867   21.502222 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501193440369862656,GALAXY                   ,131.27971,51.316153,445,131.279722077037,51.3161225914788,1237651190820962461,1331,301,3,185,0.08040103,51873,611,26,[3.583  3.5831 3.5832 ... 3.9643 3.9644 3.9645],[ 8.725416  11.677675  12.4819975 ... 29.464285  29.102106  24.467257 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501193715247769600,GALAXY                   ,130.99985,51.445242,445,130.999869654311,51.4452241705981,1237651250948866181,1345,301,3,160,0.09600355,51873,612,26,[3.583  3.5831 3.5832 ... 3.9645 3.9646 3.9647],"[ 6.7079263   0.46342698  5.1632943  ... 12.370032   14.352143
 16.334425  ]",-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501193990125676544,GALAXY                   ,131.05017,51.391837,445,131.050203536223,51.3918194783918,1237651250948866152,1345,301,3,160,0.09383035,51873,613,26,[3.5831 3.5832 3.5833 ... 3.9645 3.9646 3.9647],[ 7.6189885  7.8339057  5.567962  ...  5.811294   9.284535  12.758074 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501194539881490432,GALAXY                   ,131.21935,51.29801,445,131.219360047773,51.2979805502855,1237651190820962413,1331,301,3,185,0.05547151,51873,615,26,[3.5831 3.5832 3.5833 ... 3.9643 3.9644 3.9645],[ 4.3071766 10.137919   7.70207   ...  7.884368   5.9047065  6.294229 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501194814759397376,GALAXY                   ,131.00048,51.311579,445,131.000507296324,51.3115506953958,1237651250948800601,1345,301,3,159,0.09519055,51873,616,26,[3.5831 3.5832 3.5833 ... 3.9643 3.9644 3.9645],[10.9735155 12.998892  10.922515  ... 17.82981   19.666     16.868406 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501195089637304320,GALAXY                   ,131.09467,51.376049,445,131.094692315619,51.3760296008747,1237651250948866166,1345,301,3,160,0.09880451,51873,617,26,[3.5832 3.5833 3.5834 ... 3.9643 3.9644 3.9645],[ 9.7970495 11.502972  13.559557  ...  8.665382   9.5590515  5.3752813],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501195364515211264,GALAXY                   ,131.10794,51.256612,445,131.107912918095,51.25657663884,1237651190820896929,1331,301,3,184,0.08043646,51873,618,26,[3.5832 3.5833 3.5834 ... 3.9643 3.9644 3.9645],[15.425517 12.084904  8.072932 ... 22.364397 27.123386 23.148232],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501195639393118208,GALAXY                   ,131.51341,51.201547,445,131.513429636002,51.2015268429759,1237651250411995189,1345,301,2,160,0.04541957,51873,619,26,[3.5832 3.5833 3.5834 ... 3.9643 3.9644 3.9645],[ 7.2907114 13.189075   7.8778934 ...  4.4548235  7.3460608  6.05499  ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501195914271025152,GALAXY                   ,131.13693,51.534855,445,131.136948924624,51.534850027039,1237651250948931823,1345,301,3,161,0.271908,51873,620,26,[3.5833 3.5834 3.5835 ... 3.9643 3.9644 3.9645],"[ 0.21954487 -1.1914184   3.6430316  ...  7.625379    8.726635
  7.0641055 ]",-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501196189148932096,GALAXY                   ,131.58349,51.034546,445,131.583474860729,51.0345290631936,1237651190284026076,1331,301,2,184,0.09699946,51873,621,26,[3.5833 3.5834 3.5835 ... 3.9645 3.9646 3.9647],[10.609237   3.1536398  5.256079  ... 24.42942   27.770693  31.112265 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501196464026839040,GALAXY                   ,131.43707,51.06167,445,131.437095094959,51.0616325670511,1237651250411929914,1345,301,2,159,0.07433217,51873,622,26,[3.5834 3.5835 3.5836 ... 3.9643 3.9644 3.9645],[ 2.4869714  3.6254013 10.439127  ... 15.504332  16.271698  17.496635 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501196738904745984,GALAXY                   ,131.26516,51.037084,445,131.265194807176,51.0370449173025,1237651250411929630,1345,301,2,159,0.0728749,51873,623,26,[3.5834 3.5835 3.5836 ... 3.9645 3.9646 3.9647],[ 7.296431  9.816604 11.810909 ... 11.52651  14.677824 17.829412],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501197013782652928,GALAXY                   ,131.40404,51.082852,445,131.40406486645,51.0828133638147,1237651250411929917,1345,301,2,159,0.1910089,51873,624,26,[3.5834 3.5835 3.5836 ... 3.9645 3.9646 3.9647],[-0.5506744  3.6596422  9.181028  ... 12.565266  13.529044  14.492908 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501197288660559872,GALAXY                   ,131.30264,51.046339,445,131.302666029612,51.0463008478566,1237651250411929839,1345,301,2,159,0.07570581,51873,625,26,[3.5834 3.5835 3.5836 ... 3.9643 3.9644 3.9645],[ 4.997493   3.9052076  4.432963  ... 11.725474  14.240051   8.744346 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501197838416373760,GALAXY                   ,131.26257,51.182722,445,131.262567072343,51.1827078982336,1237651190820896938,1331,301,3,184,0.09795296,51873,627,26,[3.5835 3.5836 3.5837 ... 3.9645 3.9646 3.9647],[ 4.8306665  4.433638   6.9938455 ...  9.9386635 11.533873  13.12922  ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501198113294280704,QSO                      ,131.48064,50.969703,445,131.48062988818,50.9697014281844,1237651190284026025,1331,301,2,184,1.263698e-05,51873,628,26,[3.5835 3.5836 3.5837 ... 3.9643 3.9644 3.9645],"[  2.2843664   5.873046    2.9887786 ... 181.39937   172.98512
 163.76947  ]",-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501198388172187648,QSO                      ,131.37709,50.904113,445,131.377047863033,50.9040741010274,1237651250411864254,1345,301,2,158,0.1915024,51873,629,26,[3.5836 3.5837 3.5838 ... 3.9643 3.9644 3.9645],[9.72333   8.1074505 8.752201  ... 6.0027375 2.155188  3.47694  ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501198663050094592,GALAXY                   ,131.31484,50.881621,445,131.314851457391,50.8815950817023,1237651250411864219,1345,301,2,158,0.1155295,51873,630,26,[3.5836 3.5837 3.5838 ... 3.9643 3.9644 3.9645],[ 8.500359  8.338105  5.090363 ... 27.198664 25.759336 27.320805],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501198937928001536,GALAXY                   ,131.27164,50.946964,445,131.271660127235,50.9469380141574,1237651250411864233,1345,301,2,158,0.1146976,51873,631,26,[3.5836 3.5837 3.5838 ... 3.9643 3.9644 3.9645],[ 6.1079874  6.9328923  2.0090475 ... 15.996033  17.631954  15.806204 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501199212805908480,QSO                      ,131.37725,50.882241,445,131.377226813394,50.8821903128244,1237651190283960568,1331,301,2,183,1.679486,51873,632,26,[3.5837 3.5838 3.5839 ... 3.9643 3.9644 3.9645],"[ 7.730389    5.5133514   9.4850445  ...  2.800664    2.2806401
 -0.44476387]",-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501199487683815424,GALAXY                   ,131.50628,50.804347,445,131.506276256679,50.8042981258333,1237651190283960567,1331,301,2,183,0.1148084,51873,633,26,[3.5837 3.5838 3.5839 ... 3.9643 3.9644 3.9645],[ 6.3491845  1.709633   4.0345836 ... 16.911203  14.7066965 11.743985 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501199762561722368,GALAXY                   ,131.21291,50.957744,445,131.212923814384,50.9577171492051,1237651250411864224,1345,301,2,158,0.1152446,51873,634,26,[3.5837 3.5838 3.5839 ... 3.9643 3.9644 3.9645],[18.423975   7.3040185  2.0349336 ... 27.241886  27.90562   25.666288 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501200037439629312,GALAXY                   ,131.63282,50.756063,445,131.632868436562,50.7560425592079,1237651249874993212,1345,301,1,158,0.1190154,51873,635,26,[3.5838 3.5839 3.584  ... 3.9643 3.9644 3.9645],"[ 6.712995    2.6932614   0.45403728 ... 25.202303   25.134222
 23.21112   ]",-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501200312317536256,GALAXY                   ,131.50127,50.826139,445,131.501275787811,50.8261098296183,1237651190283960579,1331,301,2,183,0.1147404,51873,636,26,[3.5838 3.5839 3.584  ... 3.9643 3.9644 3.9645],[ 8.629781   4.731401   3.2072291 ... 21.295612  16.116325  19.389898 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
